ProductId,ID
100061121082,20656393276
100061121082,20640459763
100061121082,20676740235
100061121082,20639886977
100061121082,20676544486
100061121082,20669292465
100061121082,20699334681
100061121082,20629021595
100061121082,20700727215
100061121082,20701006470
100061121082,20699212886
100061121082,20670489017
100061121082,14746967007
100061121082,20653976596
100061121082,20673067634
100034202036,20611551698
100034202036,20658153377
100034202036,20652287637
100034202036,20684485016
100034202036,20646909322
100034202036,20658473829
100034202036,20616683433
100034202036,20620242030
100034202036,20600252690
100034202036,20604980086
100034202036,20696558741
100034202036,20686510117
100034202036,20651342889
100034202036,20603076620
100034202036,20692319820
100034202036,20696433408
100034202036,17017089998
100034202036,20598579078
100034202036,20648149811
100034202036,20620788906
100017307761,20656014629
100017307761,20671993192
100017307761,20649130564
100017307761,20675050457
100017307761,20669230148
100017307761,20549251495
100017307761,20486377177
100017307761,20442420073
100017307761,20541189035
100017307761,20451143732
100017307761,20460517496
100017307761,20220594595
100017307761,20313001335
100017307761,19983498680
100017307761,20292436217
100017307761,20230614370
100017307761,19996639387
100017307761,20182940519
100017307761,18587920115
100017307761,20233430494
100075167749,20617246467
100075167749,20609560527
100075167749,20659445561
100075167749,20610021155
100075167749,20652901777
100075167749,20605074678
100075167749,20686626400
100075167749,20687734393
100075167749,20605993519
100075167749,20595613305
100075167749,20685876412
100075167749,20610985761
100075167749,20653971996
100075167749,20702878406
100075167749,20674889946
100075167749,20675851296
100075167749,2072454335
100075167749,20682648075
100075167749,20626874472
100075167749,20634585287
100014364828,20655221442
100014364828,20600833659
100014364828,20651746752
100014364828,20599168041
100014364828,20608679525
100014364828,20595655914
100014364828,20610663091
100014364828,20640022135
100014364828,20705065698
100014364828,20651526079
100014364828,20672580605
100014364828,20680907529
100014364828,20690585053
100014364828,20611716862
100014364828,20702058092
100014364828,20594057887
100014364828,20609428208
100014364828,20679882732
100014364828,11094376640
100014364828,20673752369
100070726666,20635886511
100070726666,20691806728
100070726666,20469381222
100070726666,20563689381
100070726666,20542221993
100070726666,20479440871
100070726666,20472223443
100070726666,20500602714
100070726666,20468721154
100070726666,20457349403
100070726666,20561196145
100070726666,20389593306
100070726666,20404261616
100070726666,20485032546
100070726666,20566207043
100070726666,20572072393
100070726666,20585423783
100070726666,20544212699
100070726666,20623137457
100070726666,20471990052
100075398002,20629279207
100075398002,20694562298
100075398002,20653105694
100075398002,20617189599
100075398002,20690841247
100075398002,20662959107
100075398002,20699692448
100075398002,20608526458
100075398002,20701707116
100075398002,20705271965
100075398002,20698622612
100075398002,20704461917
100075398002,20688629966
100075398002,20642038051
100075398002,20630527149
100075398002,20700421006
100075398002,20636863322
100075398002,20617809157
100075398002,20679652559
100075398002,20698635572
100027148785,20643514679
100027148785,20649210611
100027148785,20634954938
100027148785,20625349983
100027148785,20656674854
100027148785,20628554361
100027148785,20665756319
100027148785,20625443590
100027148785,20640371455
100027148785,20631026373
100027148785,20684198030
100027148785,20657569271
100027148785,20627602071
100027148785,20622967228
100027148785,20677523102
100027148785,20687590544
100027148785,20486640528
100027148785,20468711087
100027148785,20549085402
100027148785,14714267689
100019630618,20611551698
100019630618,20658153377
100019630618,20652287637
100019630618,20684485016
100019630618,20646909322
100019630618,20658473829
100019630618,20616683433
100019630618,20620242030
100019630618,20600252690
100019630618,20604980086
100019630618,20696558741
100019630618,20686510117
100019630618,20651342889
100019630618,20603076620
100019630618,20692319820
100019630618,20696433408
100019630618,17017089998
100019630618,20598579078
100019630618,20648149811
100019630618,20620788906
3031296,20658595621
3031296,20648088413
3031296,20698904204
3031296,20677739955
3031296,20611177323
3031296,20627611531
3031296,20644643205
3031296,20656774715
3031296,20703879907
3031296,20436526709
3031296,20553553398
3031296,20475401587
3031296,20550865873
3031296,20487391419
3031296,20437040135
3031296,20569289680
3031296,20402008255
3031296,10705098376
3031296,20480424651
3031296,20401622555
100041626491,20602055324
100041626491,20634223121
100041626491,20658718323
100041626491,20620689049
100041626491,20678793031
100041626491,20614433012
100041626491,20598847838
100041626491,20701372997
100041626491,20642910442
100041626491,20613901062
100041626491,20672196432
100041626491,20679415251
100041626491,20696667381
100041626491,20695915582
100041626491,20636529714
100041626491,20656511140
100041626491,19617587610
100041626491,20687693804
100041626491,20616324522
100041626491,20668157754
100076525233,20629279207
100076525233,20694562298
100076525233,20653105694
100076525233,20617189599
100076525233,20690841247
100076525233,20662959107
100076525233,20699692448
100076525233,20608526458
100076525233,20701707116
100076525233,20705271965
100076525233,20698622612
100076525233,20704461917
100076525233,20688629966
100076525233,20642038051
100076525233,20630527149
100076525233,20700421006
100076525233,20636863322
100076525233,20617809157
100076525233,20679652559
100076525233,20698635572
100093793332,20604052937
100093793332,20514216808
100093793332,20506728238
100093793332,20059680079
100093793332,20170317770
100093793332,19986477727
100093793332,20317144021
100093793332,20373047600
100093793332,20113595041
100093793332,20263638328
100093793332,19981381157
100093793332,20089747786
100093793332,20137166319
100093793332,20112845722
100093793332,20564927941
100093793332,20347510600
100093793332,20274007651
100093793332,14775658823
100093793332,20509504625
100093793332,20582071014
10100112096274,17666844362
10100112096274,17666917767
10100112096274,17672907225
10100112096274,17681060740
10100112096274,17680958832
10100112096274,17681117306
10100112096274,17666391992
10100112096274,17666298752
10100112096274,17673657866
10100112096274,17687499643
10100112096274,17678474094
10100112096274,17668226183
10100112096274,17671401018
10100112096274,17705552595
10100112096274,17678937555
10100112096274,17689724083
10100112096274,17666811456
10100112096274,17666818289
10100112096274,17666819333
10100112096274,17679987480
100010920809,20648786460
100010920809,20651514496
100010920809,20656171285
100010920809,20646706266
100010920809,20657130194
100010920809,20628063492
100010920809,20671219958
100010920809,20633784553
100010920809,20637307544
100010920809,20664298811
100010920809,20673171206
100010920809,20641580335
100010920809,20691010168
100010920809,20688086015
100010920809,20682333446
100010920809,20672558070
100010920809,20668136467
100010920809,20674712717
100010920809,20641522128
100010920809,15183900757
100047731342,20629279207
100047731342,20694562298
100047731342,20653105694
100047731342,20617189599
100047731342,20690841247
100047731342,20662959107
100047731342,20699692448
100047731342,20608526458
100047731342,20701707116
100047731342,20705271965
100047731342,20698622612
100047731342,20704461917
100047731342,20688629966
100047731342,20642038051
100047731342,20630527149
100047731342,20700421006
100047731342,20636863322
100047731342,20617809157
100047731342,20679652559
100047731342,20698635572
100017472520,20598377197
100017472520,20602889972
100017472520,20692413438
100017472520,20670808839
100017472520,20643540476
100017472520,20702765078
100017472520,20701975423
100017472520,20697838254
100017472520,20595290713
100017472520,20650552239
100017472520,20680733823
100017472520,20449793216
100017472520,20427097390
100017472520,20427973606
100017472520,20504181926
100017472520,20526097580
100017472520,20590535796
100017472520,16131335132
100017472520,20421219830
100017472520,20460801573
100008004503,20655221442
100008004503,20600833659
100008004503,20651746752
100008004503,20599168041
100008004503,20608679525
100008004503,20595655914
100008004503,20610663091
100008004503,20640022135
100008004503,20705065698
100008004503,20651526079
100008004503,20672580605
100008004503,20680907529
100008004503,20690585053
100008004503,20611716862
100008004503,20702058092
100008004503,20594057887
100008004503,20609428208
100008004503,20679882732
100008004503,11094376640
100008004503,20673752369
123814,20666268173
123814,20639868060
123814,20055122632
123814,20153538786
123814,20174282055
123814,20296567489
123814,20336130775
123814,20128455062
123814,20579442339
123814,20535664012
123814,20450806278
123814,20385581452
123814,20149079357
123814,20289129330
123814,20310092392
123814,20494913797
123814,20507377557
123814,20114844962
123814,363024359
123814,20282363799
10069040435437,20605923082
10069040435437,20618379249
10069040435437,20687767334
10069040435437,20670519074
10069040435437,20667431914
10069040435437,20601614586
10069040435437,20623230474
10069040435437,20607328514
10069040435437,20602167511
10069040435437,20633781296
10069040435437,20689778675
10069040435437,20673545401
10069040435437,20579248925
10069040435437,20493873380
10069040435437,20527814283
10069040435437,20528344618
10069040435437,20576215826
10069040435437,20529561157
10069040435437,20234273734
10069040435437,20424578112
100097569212,20618914287
100097569212,20596321926
100097569212,20682655335
100097569212,20630935081
100097569212,20647836483
100097569212,20688689602
100097569212,20566043669
100097569212,20586948387
100097569212,20589576798
100097569212,20561847259
100097569212,20606041181
100097569212,20632272699
100097569212,20672633481
100097569212,20685487472
100097569212,20681266588
100097569212,20680502717
100097569212,20599571453
100097569212,20643973053
100097569212,20658676728
100097569212,20684079334
100074929247,20606944895
100074929247,20596594720
100074929247,20670376069
100074929247,20444989956
100074929247,20481145683
100074929247,20565814364
100074929247,20382129730
100074929247,20579541962
100074929247,20457452556
100074929247,20543425639
100074929247,20204727355
100074929247,20083159942
100074929247,20121814381
100074929247,20198126034
100074929247,20272242505
100074929247,20102092010
100074929247,20279624292
100074929247,20065965595
100074929247,16350174348
100074929247,20300825225
100003109976,20697835799
100003109976,20633090281
100003109976,20679769600
100003109976,20599148174
100003109976,20698440870
100003109976,20598631182
100003109976,20595766579
100003109976,20624103985
100003109976,20673738259
100003109976,20643939374
100003109976,20627228036
100003109976,20629458686
100003109976,20662192625
100003109976,20594262754
100003109976,20629409821
100003109976,20615693166
100003109976,20633116200
100003109976,20623806350
100003109976,20613285632
100003109976,14884280265
100025663574,20617715071
100025663574,20611479663
100025663574,20656304209
100025663574,20671807307
100025663574,20613995213
100025663574,20652356497
100025663574,20692065712
100025663574,20692039283
100025663574,20651806782
100025663574,20606872412
100025663574,20648064487
100025663574,20648345604
100025663574,20599594560
100025663574,20649279456
100025663574,20599592046
100025663574,20600003212
100025663574,20617081644
100025663574,12774221592
100025663574,20627520681
100025663574,20666201514
100069506382,20600392600
100069506382,20604087743
100069506382,20662915240
100069506382,20655077369
100069506382,20594684960
100069506382,20697388932
100069506382,20697398070
100069506382,20679869910
100069506382,20698462810
100069506382,20689907504
100069506382,20664646301
100069506382,20600403406
100069506382,20697346526
100069506382,20677782454
100069506382,20661806751
100069506382,20678738415
100069506382,20703294814
100069506382,20680093267
100069506382,19736493020
100069506382,20497532740
10094781298627,20600542738
10094781298627,20687807856
10094781298627,20665770377
10094781298627,20691463349
10094781298627,20495746349
10094781298627,20491133059
10094781298627,20479431486
10094781298627,20461502568
10094781298627,20547860089
10094781298627,20486543375
10094781298627,20547877062
10094781298627,20401603911
10094781298627,20565952434
10094781298627,20397804772
10094781298627,20414888906
10094781298627,20473809699
10094781298627,20672922434
10094781298627,20361518238
10094781298627,20654130864
10094781298627,20505772875
10094732734470,20695718053
10094732734470,20599591378
10094732734470,20662910382
10094732734470,20671569594
10094732734470,20592068470
10094732734470,20651225246
10094732734470,20564236843
10094732734470,20504041210
10094732734470,20458045547
10094732734470,20404553718
10094732734470,20404506963
10094732734470,20532644844
10094732734470,20550728775
10094732734470,20404380005
10094732734470,20511600889
10094732734470,20608395208
10094732734470,20427853758
10094732734470,20549909657
10094732734470,20525510481
10094732734470,20666265417
100018683700,20648786460
100018683700,20651514496
100018683700,20656171285
100018683700,20646706266
100018683700,20657130194
100018683700,20628063492
100018683700,20671219958
100018683700,20633784553
100018683700,20637307544
100018683700,20664298811
100018683700,20673171206
100018683700,20641580335
100018683700,20691010168
100018683700,20688086015
100018683700,20682333446
100018683700,20672558070
100018683700,20668136467
100018683700,20674712717
100018683700,20641522128
100018683700,15183900757
100048845579,20592169076
100048845579,20689680402
100048845579,20635628517
100048845579,20658723209
100048845579,20700099406
100048845579,20587649104
100048845579,20533706195
100048845579,20553582142
100048845579,20491466760
100048845579,20481999841
100048845579,20493753034
100048845579,20485107881
100048845579,20429538776
100048845579,20550060262
100048845579,20482220377
100048845579,20558692075
100048845579,19995078629
100048845579,20433715294
100048845579,20484268353
100048845579,20333237323
100070078510,20617246467
100070078510,20609560527
100070078510,20659445561
100070078510,20610021155
100070078510,20652901777
100070078510,20605074678
100070078510,20686626400
100070078510,20687734393
100070078510,20605993519
100070078510,20595613305
100070078510,20685876412
100070078510,20610985761
100070078510,20653971996
100070078510,20702878406
100070078510,20674889946
100070078510,20675851296
100070078510,2072454335
100070078510,20682648075
100070078510,20626874472
100070078510,20634585287
100058679184,20669505452
100058679184,20595855201
100058679184,20491869523
100058679184,20469434751
100058679184,20471536847
100058679184,20476858303
100058679184,20493183603
100058679184,20430954299
100058679184,20484799016
100058679184,20486206883
100058679184,20516337839
100058679184,20527058245
100058679184,20161344196
100058679184,20245389038
100058679184,20342760267
100058679184,20079235055
100058679184,20346686828
100058679184,20170663869
100058679184,20152952871
100058679184,20167660767
10083282980847,20675730612
10083282980847,20335299440
10083282980847,19996872220
10083282980847,20533535971
10083282980847,20077281976
10083282980847,20673939321
10083282980847,20097182908
10083282980847,20257673216
10083282980847,20237752837
10083282980847,20248032334
10083282980847,19562641229
10083282980847,19564305507
10083282980847,19562745666
10083282980847,19570205745
10083282980847,19570636482
10083282980847,19562778946
10083282980847,19564801350
10083282980847,19562645281
10083282980847,19566378191
10083282980847,19562466701
1842778,20617246467
1842778,20609560527
1842778,20659445561
1842778,20610021155
1842778,20652901777
1842778,20605074678
1842778,20686626400
1842778,20687734393
1842778,20605993519
1842778,20595613305
1842778,20685876412
1842778,20610985761
1842778,20653971996
1842778,20702878406
1842778,20674889946
1842778,20675851296
1842778,2072454335
1842778,20682648075
1842778,20626874472
1842778,20634585287
100033285014,20617375167
100033285014,20641681300
100033285014,20569556899
100033285014,20490572979
100033285014,20077828589
100033285014,20256704056
100033285014,20058396635
100033285014,20087611563
100033285014,19984823954
100033285014,20136486687
100033285014,20156973642
100033285014,20215841487
100033285014,20097472132
100033285014,20107316816
100033285014,20157420665
100033285014,20160361042
100033285014,17909413582
100033285014,20210989553
100033285014,20263717150
100033285014,20085507707
100005592962,20609400042
100005592962,20661115553
100005592962,20696268937
100005592962,20634297780
100005592962,20620870840
100005592962,20688672300
100005592962,20602046605
100005592962,20700646651
100005592962,20647373810
100005592962,20605436540
100005592962,20626939598
100005592962,20613850393
100005592962,20455604664
100005592962,20500026545
100005592962,20446741306
100005592962,20381957064
100005592962,20398574780
100005592962,20390532297
100005592962,15418343561
100005592962,20513520247
5116669,20658595621
5116669,20648088413
5116669,20698904204
5116669,20677739955
5116669,20611177323
5116669,20627611531
5116669,20644643205
5116669,20656774715
5116669,20703879907
5116669,20436526709
5116669,20553553398
5116669,20475401587
5116669,20550865873
5116669,20487391419
5116669,20437040135
5116669,20569289680
5116669,20402008255
5116669,10705098376
5116669,20480424651
5116669,20401622555
10098287472619,20641017568
10098287472619,20678712678
10098287472619,20563612888
10098287472619,20534253519
10098287472619,20518334764
10098287472619,20498336274
10098287472619,20470608579
10098287472619,20464250966
10098287472619,20456022088
10098287472619,20444137585
10098287472619,20247139757
10098287472619,19552919479
10098287472619,19361618892
10098287472619,19353507949
10098287472619,19217994797
10098287472619,18987234651
10098287472619,18921314228
10098287472619,18828783718
10098287472619,18784812878
10098287472619,18763545978
100066601932,20597716580
100066601932,20620268004
100066601932,20607567618
100066601932,20607556762
100066601932,20696496621
100066601932,20671637226
100066601932,20663406451
100066601932,20677875154
100066601932,20675330605
100066601932,20698787918
100066601932,20669513667
100066601932,20638951811
100066601932,20605161172
100066601932,20653833637
100066601932,20628030599
100066601932,20662394391
100066601932,14069197064
100066601932,20698944676
100066601932,20672070180
100066601932,20596358043
10098287472620,20641017568
10098287472620,20678712678
10098287472620,20563612888
10098287472620,20534253519
10098287472620,20518334764
10098287472620,20498336274
10098287472620,20470608579
10098287472620,20464250966
10098287472620,20456022088
10098287472620,20444137585
10098287472620,20247139757
10098287472620,19552919479
10098287472620,19361618892
10098287472620,19353507949
10098287472620,19217994797
10098287472620,18987234651
10098287472620,18921314228
10098287472620,18828783718
10098287472620,18784812878
10098287472620,18763545978
100061470995,20603914404
100061470995,20612194895
100061470995,20654975462
100061470995,20606938260
100061470995,20653693032
100061470995,20612316215
100061470995,20599785926
100061470995,20698898807
100061470995,20683119615
100061470995,20680221858
100061470995,20614472893
100061470995,20598250291
100061470995,20633253161
100061470995,20629307779
100061470995,20615394524
100061470995,20643947407
100061470995,20663042461
100061470995,20669454502
100061470995,12271044699
100061470995,20680915643
100102760052,20611495801
100102760052,20640736676
100102760052,20612998388
100102760052,20687620724
100102760052,20609722367
100102760052,20607239565
100102760052,20660953458
100102760052,20606787853
100102760052,20600982861
100102760052,20611472688
100102760052,20598373634
100102760052,20606673947
100102760052,20647447815
100102760052,20616500338
100102760052,20689798688
100102760052,20670457860
100102760052,20615848888
100102760052,20634830773
100102760052,14793084001
100102760052,20689810737
10024522344468,20609940553
10024522344468,20631359232
10024522344468,20673670490
10024522344468,20596580481
10024522344468,20648998816
10024522344468,20699812408
10024522344468,20684248496
10024522344468,20548140970
10024522344468,20580514513
10024522344468,20580522831
10024522344468,20383266502
10024522344468,20510307993
10024522344468,20454786727
10024522344468,20415257805
10024522344468,20446300166
10024522344468,20340435798
10024522344468,20193262187
10024522344468,15396786098
10024522344468,19997855669
10024522344468,20371216444
100008792814,20598471121
100008792814,20692799508
100008792814,20610435981
100008792814,20698876505
100008792814,20630905419
100008792814,20629402384
100008792814,20593437363
100008792814,20697976925
100008792814,20670350531
100008792814,20660571223
100008792814,20617857017
100008792814,20636142789
100008792814,20653676420
100008792814,20618668228
100008792814,20668666922
100008792814,20689050673
100008792814,15032632217
100008792814,20605381143
100008792814,20618124427
100008792814,20502543596
100066922137,20611551698
100066922137,20658153377
100066922137,20652287637
100066922137,20684485016
100066922137,20646909322
100066922137,20658473829
100066922137,20616683433
100066922137,20620242030
100066922137,20600252690
100066922137,20604980086
100066922137,20696558741
100066922137,20686510117
100066922137,20651342889
100066922137,20603076620
100066922137,20692319820
100066922137,20696433408
100066922137,17017089998
100066922137,20598579078
100066922137,20648149811
100066922137,20620788906
10091013658182,20682292272
10091013658182,20708374654
100011820378,20611551698
100011820378,20658153377
100011820378,20652287637
100011820378,20684485016
100011820378,20646909322
100011820378,20658473829
100011820378,20616683433
100011820378,20620242030
100011820378,20600252690
100011820378,20604980086
100011820378,20696558741
100011820378,20686510117
100011820378,20651342889
100011820378,20603076620
100011820378,20692319820
100011820378,20696433408
100011820378,17017089998
100011820378,20598579078
100011820378,20648149811
100011820378,20620788906
100080558250,20617869669
100080558250,20652945508
100080558250,20620217410
100080558250,20672928449
100080558250,20671700499
100080558250,20624397761
100080558250,20662096138
100080558250,20665067289
100080558250,20644678089
100080558250,20670556408
100080558250,20641664401
100080558250,20621633950
100080558250,20672754455
100080558250,20676852530
100080558250,20615323288
100080558250,20596828728
100080558250,13874047187
100080558250,20674638799
100080558250,20656262615
100080558250,20693340637
100021640870,20609400042
100021640870,20661115553
100021640870,20696268937
100021640870,20634297780
100021640870,20620870840
100021640870,20688672300
100021640870,20602046605
100021640870,20700646651
100021640870,20647373810
100021640870,20605436540
100021640870,20626939598
100021640870,20613850393
100021640870,20455604664
100021640870,20500026545
100021640870,20446741306
100021640870,20381957064
100021640870,20398574780
100021640870,20390532297
100021640870,15418343561
100021640870,20513520247
100070489274,20655221442
100070489274,20600833659
100070489274,20651746752
100070489274,20599168041
100070489274,20608679525
100070489274,20595655914
100070489274,20610663091
100070489274,20640022135
100070489274,20705065698
100070489274,20651526079
100070489274,20672580605
100070489274,20680907529
100070489274,20690585053
100070489274,20611716862
100070489274,20702058092
100070489274,20594057887
100070489274,20609428208
100070489274,20679882732
100070489274,11094376640
100070489274,20673752369
100065966393,20611551698
100065966393,20658153377
100065966393,20652287637
100065966393,20684485016
100065966393,20646909322
100065966393,20658473829
100065966393,20616683433
100065966393,20620242030
100065966393,20600252690
100065966393,20604980086
100065966393,20696558741
100065966393,20686510117
100065966393,20651342889
100065966393,20603076620
100065966393,20692319820
100065966393,20696433408
100065966393,17017089998
100065966393,20598579078
100065966393,20648149811
100065966393,20620788906
100070496746,20669505452
100070496746,20595855201
100070496746,20491869523
100070496746,20469434751
100070496746,20471536847
100070496746,20476858303
100070496746,20493183603
100070496746,20430954299
100070496746,20484799016
100070496746,20486206883
100070496746,20516337839
100070496746,20527058245
100070496746,20161344196
100070496746,20245389038
100070496746,20342760267
100070496746,20079235055
100070496746,20346686828
100070496746,20170663869
100070496746,20152952871
100070496746,20167660767
100070496738,20669505452
100070496738,20595855201
100070496738,20491869523
100070496738,20469434751
100070496738,20471536847
100070496738,20476858303
100070496738,20493183603
100070496738,20430954299
100070496738,20484799016
100070496738,20486206883
100070496738,20516337839
100070496738,20527058245
100070496738,20161344196
100070496738,20245389038
100070496738,20342760267
100070496738,20079235055
100070496738,20346686828
100070496738,20170663869
100070496738,20152952871
100070496738,20167660767
100011230126,20667477878
100011230126,20613119612
100011230126,20611365944
100011230126,20142544499
100011230126,20164685485
100011230126,20102790660
100011230126,20075120017
100011230126,20223049480
100011230126,20111616800
100011230126,20106726021
100011230126,20432058662
100011230126,20156990050
100011230126,20051719870
100011230126,20495996557
100011230126,20451195539
100011230126,20510322532
100011230126,20587427539
100011230126,17630313953
100011230126,20083916261
100011230126,20510328715
10091013658181,20682292272
10091013658181,20708374654
10091859032589,20695854123
10091859032589,20687298161
10091859032589,20612373117
10091859032589,20596716769
10091859032589,20687618945
10091859032589,20670213859
10091859032589,20673189300
10091859032589,20694140382
10091859032589,20655370480
10091859032589,20652958473
10091859032589,20521856439
10091859032589,20521849611
10091859032589,20590817078
10091859032589,20380550864
10091859032589,20382419892
10091859032589,20492553580
10091859032589,20618334751
10091859032589,20452422121
10091859032589,20440077400
10091859032589,20438674966
100063262200,20611551698
100063262200,20658153377
100063262200,20652287637
100063262200,20684485016
100063262200,20646909322
100063262200,20658473829
100063262200,20616683433
100063262200,20620242030
100063262200,20600252690
100063262200,20604980086
100063262200,20696558741
100063262200,20686510117
100063262200,20651342889
100063262200,20603076620
100063262200,20692319820
100063262200,20696433408
100063262200,17017089998
100063262200,20598579078
100063262200,20648149811
100063262200,20620788906
100058330013,20597716580
100058330013,20620268004
100058330013,20607567618
100058330013,20607556762
100058330013,20696496621
100058330013,20671637226
100058330013,20663406451
100058330013,20677875154
100058330013,20675330605
100058330013,20698787918
100058330013,20669513667
100058330013,20638951811
100058330013,20605161172
100058330013,20653833637
100058330013,20628030599
100058330013,20662394391
100058330013,14069197064
100058330013,20698944676
100058330013,20672070180
100058330013,20596358043
10073239688233,19854521594
10073239688233,17449702861
10073239688233,17429797245
10073239688233,17428233841
10073239688233,17424198783
10073239688233,17419269454
10073239688233,17417949118
10073239688233,17417293245
100071978738,20645590614
100071978738,20680621743
100071978738,20465002968
100071978738,20389649515
100071978738,20536554789
100071978738,20448835068
100071978738,20117707715
100071978738,20163396887
100071978738,20126950133
100071978738,20174361128
100071978738,20176238556
100071978738,20174195986
100071978738,20174211357
100071978738,20169939352
100071978738,20322571820
100071978738,20176251223
100071978738,20176247015
100071978738,20176247739
100071978738,20401584399
100071978738,20335972636
100006587871,20696021264
100006587871,20616950728
100006587871,20608854719
100006587871,20660900214
100006587871,20655459977
100006587871,20656393276
100006587871,20640459763
100006587871,20676740235
100006587871,20639886977
100006587871,20676544486
100006587871,20669292465
100006587871,20699334681
100006587871,20629021595
100006587871,20700727215
100006587871,20701006470
100006587871,20699212886
100006587871,20670489017
100006587871,14746967007
100006587871,20653976596
100006587871,20673067634
100077492375,20658307206
100077492375,20630943133
100077492375,20435700667
100077492375,20476052158
100077492375,20088215375
100077492375,20114000858
100077492375,20069703254
100077492375,20235239617
100077492375,20224747362
100077492375,20113932087
100077492375,20113999860
100077492375,20103849954
100077492375,20297341063
100077492375,20106428220
100077492375,20222521413
100077492375,20224514399
100077492375,20159768465
100077492375,20334519952
100077492375,20185490589
100077492375,19987225589
10091339568644,20665603973
100004887526,20653040265
100004887526,20593836540
100004887526,20632526031
100004887526,20693293021
100004887526,20694786050
100004887526,20592847705
100004887526,20551943875
100004887526,20486102964
100004887526,20469228803
100004887526,20581573879
100004887526,20388644580
100004887526,20524358644
100004887526,20507067533
100004887526,20490717132
100004887526,20459489875
100004887526,20584117993
100004887526,20439729627
100004887526,20466293062
100004887526,20457331519
100004887526,18070992687
100077462664,20603914404
100077462664,20612194895
100077462664,20654975462
100077462664,20606938260
100077462664,20653693032
100077462664,20612316215
100077462664,20599785926
100077462664,20698898807
100077462664,20683119615
100077462664,20680221858
100077462664,20614472893
100077462664,20598250291
100077462664,20633253161
100077462664,20629307779
100077462664,20615394524
100077462664,20643947407
100077462664,20663042461
100077462664,20669454502
100077462664,12271044699
100077462664,20680915643
100054747392,20617715071
100054747392,20611479663
100054747392,20656304209
100054747392,20671807307
100054747392,20613995213
100054747392,20652356497
100054747392,20692065712
100054747392,20692039283
100054747392,20651806782
100054747392,20606872412
100054747392,20648064487
100054747392,20648345604
100054747392,20599594560
100054747392,20649279456
100054747392,20599592046
100054747392,20600003212
100054747392,20617081644
100054747392,12774221592
100054747392,20627520681
100054747392,20666201514
100080558248,20658307206
100080558248,20630943133
100080558248,20435700667
100080558248,20476052158
100080558248,20088215375
100080558248,20114000858
100080558248,20069703254
100080558248,20235239617
100080558248,20224747362
100080558248,20113932087
100080558248,20113999860
100080558248,20103849954
100080558248,20297341063
100080558248,20106428220
100080558248,20222521413
100080558248,20224514399
100080558248,20159768465
100080558248,20334519952
100080558248,20185490589
100080558248,19987225589
100078462964,20625500088
100078462964,20678846732
100078462964,20603240646
100078462964,20653867096
100078462964,20466919468
100078462964,20472307180
100078462964,20379908000
100078462964,20378425352
100078462964,20535792677
100078462964,20465455931
100078462964,20398610107
100078462964,20399778084
100078462964,20571504059
100078462964,20427786674
